Elapsed Time since 2021/10/05 14:25:07 -0500;recv_yaw;thm_ab;ab_flow_meter;engthr;ldrair;rad
10.6106595993042;0;22.85872;0.021135;975;False;0.0
10.720216274261476;0;22.85872;0.02959;975;False;0.0
10.830276489257812;0;22.85872;0.054952;975;False;0.0
10.926192998886108;0;22.85872;0.021135;975;False;0.0
11.034914255142212;0;22.91438;0.021135;975;False;0.0
11.147799968719482;0;22.91438;0.012681;975;False;0.0
11.260108470916748;0;22.91438;0.038044;975;False;0.0
11.37117052078247;0;22.91438;0.016908;975;False;0.0
11.48053812980652;0;22.91438;0.025362;975;False;0.0
11.591156959533691;0;22.91438;0.021135;975;False;0.0
11.702889204025269;0;22.91438;0.02959;975;False;0.0
11.813390731811523;0;22.91438;0.021135;975;False;0.0
11.923800230026243;0;22.88901;0.02959;975;False;0.0
12.03344225883484;0;22.88901;-0.050725;975;False;0.0
12.14370822906494;0;22.88901;0.021135;975;False;0.0
12.251956462860107;0;22.88901;0.025362;975;False;0.0
12.361401557922363;0;22.88901;0.008454;975;False;0.0
12.47111749649048;0;22.88901;0.025362;975;False;0.0
12.580249071121216;0;22.88901;0.012681;975;False;0.0
12.691197156906128;0;22.88901;0.012681;975;False;0.0
12.80140781402588;0;22.88901;0.016908;975;False;0.0
12.91118311882019;0;22.88901;0.025362;975;False;0.0
13.006499528884888;0;22.88901;0.021135;975;False;0.0
13.117974758148192;0;22.84999;0.021135;975;False;0.0
13.226868152618408;0;22.84999;0.0;975;False;0.0
13.336121559143066;0;22.84999;0.021135;975;False;0.0
13.444818258285522;0;22.84999;0.025362;975;False;0.0
13.556665658950806;0;22.84999;0.021135;975;False;0.0
13.66836667060852;0;22.84999;0.025362;975;False;0.0
13.777111530303957;0;22.84999;0.021135;975;False;0.0
13.887815713882446;0;22.84999;0.016908;975;False;0.0
13.997716426849363;0;22.84999;0.033817;975;False;0.0
